,Block,Latitude,Longitude,zip
490485,040XX W 69TH ST,41.767715496,-87.724061956,60652
490667,044XX S NORMAL AVE,41.814054814,-87.63836397899999,60609
490853,043XX S Lake Park Ave,41.816000348,-87.598221416,60615
490884,035XX N MARMORA AVE,41.944477776999996,-87.77401573899999,60641
491184,017XX W 15TH ST,41.861423066,-87.66888609700001,60608
491223,016XX W 37TH ST,41.826834126,-87.666947056,60609
491242,105XX S MARTIN ST,41.70240117,-87.655995141,60643
491301,113XX S TALMAN AVE,41.687118979,-87.68714663,60655
491554,059XX S NARRAGANSETT AVE,41.783659171,-87.78148748,60638
491586,085XX W LAWRENCE AVE,41.966514026,-87.841175726,60656
491606,038XX N Damen Ave,41.950804023,-87.67866358,60618
491609,033XX W Schubert AVe,41.93016598,-87.711464225,60647
491735,077XX W CATALPA AVE,41.979634767,-87.820637084,60656
491752,020XX N KINGSBURY ST,41.918694991,-87.66221500799999,60614
491810,047XX W LELAND AVE,41.966226245,-87.745563819,60630
492066,036XX S SANGAMON ST,41.828228666,-87.64928411,60609
492087,017XX S TRUMBULL AVE,41.856612176,-87.711483541,60623
492254,067XX W 58TH ST,41.786701486999995,-87.790470631,60638
492330,103XX S CLAREMONT AVE,41.705462288,-87.68038213,60643
492347,019XX E MARQUETTE DR,41.776488489,-87.578794856,60649
492414,018XX W STEVENSON EXPY IB,41.837130389,-87.671177758,60608
492907,019XX W Patterson Ave,41.947807873,-87.67683419299999,60657
493076,087XX W IRVING PARK RD,41.952508119,-87.844522269,60176
493139,002XX W 51ST ST,41.801826786,-87.630772132,60621
493168,096XX S HAMILTON AVE,41.71875245,-87.675943718,60805
493319,058XX W SUNNYSIDE AVE,41.962267255,-87.773753556,60630
493583,002XX E illinois st,41.890988065,-87.62102183299999,60602
493584,023XX W Wabansia Ave,41.912601064,-87.685321886,60622
493585,021XX N bissell St,41.920765793,-87.65224297799999,60614
493593,042XX N Sawyer Ave,41.958049607,-87.709373302,60618
493594,039XX S State St,41.823274065,-87.62642495,60653
493723,016XX S ADA ST,41.858163006999995,-87.6594858,60607
493819,047XX W 115TH ST,41.683637088000005,-87.739144298,60803
494080,033XX W FRANKLIN SD,41.890270308000005,-87.70994521700001,60624
494154,061XX N PRESCOTT AVE,41.993318888000005,-87.767231704,60646
494202,078XX W ROSEDALE AVE,41.987570116,-87.822283814,60631
494328,082XX S ST LOUIS AVE,41.744024043,-87.70926223299999,60652
494372,057XX N LACEY AVE,41.984806291999995,-87.74644856799999,60630
494608,062XX W 55TH ST,41.792405621,-87.77871715399999,60638
494814,014XX W Thomas St,41.901580204,-87.664263978,60642
495089,086XX W GREGORY ST,41.980081795,-87.842549756,60656
495261,037XX N OTTAWA AVE,41.947434858,-87.818340373,60634
495342,053XX S NASHVILLE AVE,41.795243438,-87.78677897799999,60638
495414,041XX N LOWELL AVE,41.955654597,-87.736866944,60641
495423,004XX N WHIPPLE ST,41.889371905,-87.70271888100001,60612
495599,013XX W 113TH PL,41.687552253,-87.655177061,60643
495615,013XX S WOOD ST,41.863824331,-87.67126951600001,60608
495923,003XX E 74TH ST,41.760213675,-87.61632335,60619
496007,002XX W 53RD ST,41.798191205,-87.63221646,60621
496065,006XX W CABRINI ST,41.871271756999995,-87.642763593,60607
496066,037XX S DR MARTIN LUTHER KING JR SD,41.827010279,-87.61732496299999,60653
496414,032XX N OCTAVIA AVE,41.938740924,-87.80919226700001,60634
496425,024XX S PRINCETON AVE,41.848865640999996,-87.63471341700001,60616
496455,027XX W JARLATH ST,42.013011943,-87.698146772,60645
496560,0000X W B3 ST,41.977077835,-87.907395452,60018
496624,041XX S KARLOV AVE,41.817840563000004,-87.726250435,60623
496781,048XX S WHIPPLE ST,41.806015067,-87.700250591,60632
496916,015XX W Ohio St,41.892444409,-87.666111255,60642
497117,053XX S LOTUS AVE,41.796149456,-87.758742091,60638
497165,060XX S HAMLIN AVE,41.783965133,-87.71800491,60629
497542,010XX S Michigan Ave,41.869717419000004,-87.62412179299999,60605
497596,016XX W BALMORAL AVE,41.979810548,-87.67058061200001,60660
497795,040XX W 46TH ST,41.809681738,-87.725197709,60632
497862,043XX W WAVELAND AVE,41.948085999999996,-87.73580162100001,60641
497879,053XX S MAJOR AVE,41.796050839,-87.76484535200001,60638
497909,062XX W GREGORY ST,41.98186128,-87.78406047899999,60630
498033,022XX W LOGAN BLVD,41.931286689000004,-87.684383086,60647
498056,040XX W 50TH ST,41.802371361999995,-87.723719089,60629
498212,029XX W 57TH ST,41.789996893,-87.696814617,60629
498229,014XX E 59TH ST,41.787859866,-87.59086468299999,60637
498358,067XX W 60TH ST,41.783031236,-87.79081324799999,60638
498462,031XX E 130TH ST,41.659160647,-87.54765138,60633
498637,028XX E 92ND ST,41.728189109,-87.556192864,60617
498678,032XX W 58TH ST,41.788050592,-87.704178541,60629
498735,106XX S CLAREMONT AVE,41.700428166,-87.680202362,60643
499003,026XX W 110TH ST,41.693554811,-87.686723395,60655
499008,028XX W SUNNYSIDE AVE,41.963065613000005,-87.700275626,60625
499096,008XX W 104TH ST,41.705091724,-87.643266696,60643
499308,072XX N OVERHILL AVE,42.012090506,-87.818820015,60631
499464,059XX S CORNELL DR,41.787261938,-87.584993734,60637
499741,009XX W 37TH ST,41.82760215,-87.64868538,60609
499781,006XX W 58TH ST,41.78890158,-87.641686566,60621
500191,002XX W LOCUST ST,41.898976188,-87.63481396899999,60610
500260,069XX W WOLFRAM ST,41.931734666,-87.800197955,60707
500368,022XX N Southport Ave,41.922216203000005,-87.663217994,60614
500371,016XX W blackhawk st,41.907003935,-87.66918511899999,60642
500421,031XX W SHERWIN AVE,42.014625695999996,-87.707168359,60645
500478,0000X W M5 ST,41.976333794,-87.892042629,60176
500654,048XX S St Lawrence Ave,41.807112894,-87.611399139,60615
500907,041XX W 69TH ST,41.767691727,-87.725792381,60652
500954,005XX W WILSON DR,41.966013137,-87.64454693200001,60640
501106,078XX S FARRAGUT DR,41.756096606,-87.547016294,60649
501199,019XX N LONG AVE,41.916523213000005,-87.76083074700001,60639
501612,068XX N CENTRAL AVE,42.005083756,-87.76179614600001,60646
501681,035XX E 104TH ST,41.706393643,-87.53733151799999,60617
501710,012XX N OAKLEY BLVD,41.903516289,-87.684594582,60622
501931,058XX W GREENLEAF AVE,42.009384191,-87.772424594,60646
502894,036XX E 96TH ST,41.721351215,-87.535110299,60617
502969,019XX W 54TH ST,41.795788588,-87.67368648799999,60636
502997,037XX S HOMAN AVE,41.825464352,-87.70938554,60632
503534,007XX W ERIE ST,41.89339278,-87.64637082899999,60654
503942,005XX S FRANKLIN ST,41.874856117,-87.63510972,60603
504347,083XX S LAKE SHORE DR,41.744237085,-87.540422318,60617
504741,0000X W E15 ST,41.974534381,-87.908993736,60018
504797,042XX W 56TH ST,41.791344433,-87.72831935299999,60629
504818,060XX S MOODY AVE,41.782575652,-87.77533700299999,60638
505115,028XX N Ashland Ave,41.933673492,-87.668438085,60657
505207,057XX W BERTEAU AVE,41.956795515,-87.76987124899999,60630
505288,008XX E 60TH ST,41.785881421,-87.605473652,60637
505402,066XX N RAVENSWOOD AVE,42.002328172,-87.67513718200001,60626
505413,023XX N LAKE SHORE DR SB,41.925592265,-87.631183406,60614
505519,099XX S PULASKI RD,41.712873910999996,-87.72111535299999,60655
505659,051XX S NATOMA AVE,41.79914393,-87.78811380399999,60638
505749,064XX N OLYMPIA AVE,41.998383049,-87.817550863,60631
505899,008XX N CLEVELAND AVE,41.897389339,-87.64059064899999,60610
505900,001XX W ROOT ST,41.819162555,-87.629008845,60653
505995,009XX N GREENVIEW AVE,41.898611992,-87.664915725,60642
506071,095XX S BENSLEY AVE,41.721018056999995,-87.563506391,60617
506225,0000X W F8 ST,41.974641002,-87.905925966,60018
506259,040XX W 43RD ST,41.815174166999995,-87.725409877,60623
506341,043XX W CULLOM AVE,41.959029119,-87.736173684,60641
506449,033XX W 86TH ST,41.737235745,-87.70493855299999,60652
506483,055XX N NEW ENGLAND AVE,41.981379196,-87.79878363200001,60656
506542,082XX W BALMORAL AVE,41.978095935,-87.833230932,60656
506818,016XX W 101ST ST,41.710072047,-87.663569029,60643
506826,034XX N PITTSBURGH AVE,41.942067168,-87.83261203200001,60634
506963,019XX E 84TH ST,41.742486504,-87.57793624,60619
506970,003XX E 120TH ST,41.676302704,-87.61577298200001,60628
507095,039XX N PAGE AVE,41.95113617,-87.82807818200001,60634
507130,050XX N EAST RIVER RD,41.970554436,-87.84654289299999,60656
507180,023XX E 89TH ST,41.733517239,-87.56785254,60617
507263,040XX W GLENLAKE AVE,41.991917367,-87.729679103,60712
507278,034XX W 35TH ST,41.827948888,-87.710069553,60623
507363,058XX W Washington Blvd,41.882164833000004,-87.770729386,60644
507366,004XX W Wrightwood Ave,41.931137125,-87.64001613100001,60614
507377,063XX N Central Park Ave,41.996295521,-87.71903552100001,60659
507384,047XX N winthrop ave,41.967734576,-87.65761525200001,60640
507828,075XX W ISHAM AVE,41.99795395,-87.81428381299999,60631
507871,008XX W 109TH ST,41.695994194,-87.642796406,60643
507874,009XX N ELIZABETH ST,41.898687417,-87.66044470899999,60642
508041,073XX W JARVIS AVE,42.015234836,-87.810809365,60714
508108,099XX S I57 EXPY OB,41.712650151,-87.652561964,60643
508134,029XX W 111TH ST,41.69164503,-87.69413113200001,60655
508828,011XX W 117TH ST,41.681327374,-87.650882453,60643
509019,011XX W MAXWELL ST,41.864648699,-87.65499757,60607
509343,032XX W Cortland St,41.915571401,-87.707784837,60647
509488,049XX W EASTWOOD AVE,41.966160136999996,-87.75035928,60630
509595,013XX N HICKORY AVE,41.906272084,-87.65478121299999,60642
509601,026XX N Dayton St,41.929798129,-87.650118336,60614
509665,014XX S CAMPUS PKWY,41.862962077,-87.647786985,60607
509761,016XX W Belmont Ave,41.939680753000005,-87.669889991,60657
509799,031XX W HOMER ST,41.916515819000004,-87.705846669,60647
509843,007XX E 134TH PL,41.650556727,-87.60293388,60827
510029,018XX S CALUMET PKWY,41.857481484000004,-87.619800661,60605
510230,078XX S OAKLEY AVE,41.751404893,-87.680378499,60620
510444,018XX E 55TH DR,41.795284878000004,-87.58016967399999,60615
510579,067XX N WILDWOOD AVE,42.004012546999995,-87.778943519,60646
510618,044XX N MANNHEIM RD,41.959366824,-87.88228789700001,60176
510873,056XX W SCHUBERT AVE,41.929449148,-87.766484819,60639
511206,069XX N LEHIGH AVE,42.007082224,-87.77082588299999,60646
511374,014XX W Irving Park Rd,41.954340981,-87.66526752899999,60613
511539,135XX S HOXIE AVE,41.649384904,-87.560547216,60633
512476,050XX S FEDERAL ST,41.802872211,-87.628061304,60653
512546,017XX W Belmont Ave,41.939649929,-87.672158098,60657
512595,034XX S Calumet Ave,41.832374967,-87.618149492,60616
512677,037XX N Central Park Ave,41.949005623000005,-87.71768114700001,60618
512789,061XX S SAYRE AVE,41.780278838,-87.796097731,60501
513174,035XX N Reta Ave,41.946255715999996,-87.65066679200001,60613
513294,064XX N OLIPHANT AVE,41.997882972,-87.821086612,60631
513492,033XX N PONTIAC AVE,41.939618181,-87.834873255,60171
513703,009XX W Buena ave,41.958438613,-87.653669226,60613
513722,004XX W Wellington Ave,41.93657595,-87.640435017,60657
514035,060XX N LEGETT AVE,41.990854235,-87.75613724600001,60646
514067,053XX S Justine st,41.796901144,-87.66344687700001,60609
514126,068XX W 59TH ST,41.784848968,-87.791608256,60638
514197,013XX S LYTLE ST,41.864039558,-87.657805112,60607
514215,032XX S WOOD ST,41.835631023000005,-87.670529025,60608
514218,061XX N KEDVALE AVE,41.992796682,-87.732518005,60712
514394,029XX N AVONDALE AVE,41.934370377,-87.70046024700001,60647
514530,011XX W Madison St,41.881621685,-87.65682676,60661
514535,054XX S LA SALLE ST,41.794492143,-87.62956138700001,60621
514537,035XX W NORMAN R BOBINS PL,41.794308914,-87.711481061,60629
514558,067XX N LIGHTFOOT AVE,42.003670803,-87.774115702,60646
514559,061XX W PETERSON AVE,41.990176315,-87.78179298299999,60646
514570,010XX W Rosemont Ave,41.996400617,-87.65764317700001,60626
514809,001XX W 97TH ST,41.718045745,-87.62669294,60619
514866,015XX E 91ST ST,41.729572262,-87.587671264,60619
514895,022XX W PRATT BLVD,42.00508593,-87.686698461,60645
514996,016XX W FLETCHER ST,41.938762126,-87.670483911,60657
515025,041XX N KENNEDY EXPY IB,41.955867341,-87.735034092,60641
515049,054XX N Winthrop Ave,41.980667105,-87.65793091299999,60660
515107,045XX N POTAWATOMIE AVE,41.962645947,-87.842753444,60656
515116,012XX N Greenview Ave,41.904373074,-87.66507604600001,60642
515136,011XX E 130TH ST,41.659888445,-87.594920163,60633
515287,007XX S LAKE SHORE DR E,41.872936607,-87.617076976,60605
515509,025XX N LAVERGNE AVE,41.927216413000004,-87.751338691,60639
515558,033XX N GREENVIEW AVE,41.941915728000005,-87.666305132,60657
515569,043XX S DAN RYAN LOCAL OB,41.815934775,-87.630717011,60653
515605,004XX E Oakwood Blvd,41.822657958,-87.616019667,60653
515606,067XX N Newgard Ave,42.004547548000005,-87.66693535799999,60626
515615,050XX W 49TH ST,41.803886440999996,-87.749653992,60638
515629,089XX S HAMILTON AVE,41.731474456,-87.676308608,60620
515658,011XX W 35th st,41.830641983,-87.654094502,60609
515742,016XX W Erie St,41.893324361,-87.668313151,60642
515753,100XX S WOOD ST,41.711479325999996,-87.667249859,60643
515961,026XX N California Ave,41.929422895,-87.69754349200001,60647
516004,063XX N ODELL AVE,41.995814730999996,-87.81032815,60631
516107,060XX N NORTHCOTT AVE,41.991992283,-87.803197355,60631
516345,100XX S AVENUE G DR,41.713187044,-87.531585385,60617
516404,008XX W 128TH PL,41.660433594000004,-87.642887344,60827
516599,055XX S NEWCASTLE AVE,41.791350177,-87.792767308,60638
516882,025XX E 108TH ST,41.699139414,-87.56254801799999,60633
517003,029XX S SPRINGFIELD AVE,41.839267123,-87.721974529,60623
517017,004XX S Morgan St,41.876265763,-87.65186380200001,60607
517119,047XX S ST LOUIS AVE,41.807705615,-87.71131484200001,60632
517247,024XX N NORDICA AVE,41.924624576,-87.802612605,60707
517267,010XX W Dakin St,41.953494509,-87.655688578,60613
517323,048XX N MENARD AVE,41.96809962,-87.77281632299999,60630
517407,033XX N Lakewood Ave,41.941980759,-87.661456286,60657
517946,003XX N Green St,41.887676641,-87.648687002,60661
517966,058XX S KENTON AVE,41.787032317,-87.737083166,60638
518145,015XX W Jackson Blvd,41.877655043000004,-87.665057046,60607
518179,015XX N MAGNOLIA AVE,41.909494427,-87.65907846700001,60642
518208,019XX W 53RD ST,41.797607268,-87.673550481,60609
518473,000XX E 37TH PL,41.826481438,-87.62408919100001,60653
518601,030XX W 72ND ST,41.76260948,-87.699416551,60652
518974,016XX W FLOURNOY ST,41.872878886,-87.668638953,60607
518991,003XX E North Water St,41.889561428,-87.620196651,60602
519153,057XX N ORANGE AVE,41.983301491,-87.82506175799999,60656
519227,006XX W 92ND ST,41.726983711,-87.640164067,60620
519272,0000X N Green St,41.882255904000004,-87.648542902,60661
519367,012XX N Sandburg Ter,41.905601029,-87.632155579,60610
519876,023XX W 116TH PL,41.681845962,-87.679665468,60643
520300,052XX N OSCEOLA AVE,41.975095376999995,-87.813211737,60656
520710,008XX W 102ND ST,41.708718442,-87.64442549,60643
520822,110XX S AVENUE N,41.694793293000004,-87.538902562,60633
520910,025XX N Southport Ave,41.928205276999996,-87.663419906,60657
521126,004XX W 93RD ST,41.725227266,-87.635164288,60620
521320,008XX E 113TH ST,41.689526553,-87.602101477,60628
521333,006XX W 106TH ST,41.701496352,-87.639569992,60643
521463,018XX W 62ND ST,41.781203014,-87.670880845,60636
521718,028XX S PITNEY CT,41.840750291,-87.664112696,60608
521747,076XX W KENNEDY EXPY IB,41.983013784,-87.81716368200001,60656
521748,040XX N LAWLER AVE,41.954005402,-87.753488332,60641
521776,017XX E 130TH ST,41.659767234,-87.58424667700001,60633
521853,015XX W Carmen Ave,41.974351818,-87.668592519,60640
521854,052XX S Greenwood Ave,41.800477609,-87.599763183,60615
521970,007XX W SCHILLER ST,41.907466685,-87.64707592399999,60610
522048,093XX S KREITER AVE,41.725432114,-87.537103885,60617
522054,104XX S CAMPBELL AVE,41.703625045,-87.684029792,60643
522568,086XX S WESTERN AVE,41.736924475,-87.68254401799999,60620
522684,085XX S FRANCISCO AVE,41.73914277,-87.69542640600001,60652
522689,050XX N NOTTINGHAM AVE,41.972540535,-87.803612428,60656
522706,010XX W 14th pl,41.862520505,-87.65290552100001,60607
522747,055XX S HARLEM AVE,41.791451351,-87.80150867100001,60501
522781,057XX N KERCHEVAL AVE,41.984332178,-87.74335965700001,60630
522903,008XX S MAY ST,41.871179595,-87.65539114200001,60607
522955,050XX S VINCENNES AVE,41.803733993,-87.613912784,60615
523128,036XX N PITTSBURGH AVE,41.945813803,-87.832788564,60634
523170,0000X S Franklin St,41.881770084,-87.635309866,60606
523331,009XX W BLISS ST,41.90157773,-87.65124943,60642
523368,009XX W 90TH ST,41.730538129,-87.64757020399999,60620
523385,010XX S COLUMBUS DR,41.869818604,-87.620518935,60605
523562,057XX N CICERO AVE,41.985027029,-87.748296636,60646
523687,052XX W 51ST ST,41.800182340999996,-87.75303973,60638
523784,062XX N BERNARD ST,41.994247625999996,-87.715321386,60659
523943,007XX W GLADYS AVE,41.877318679,-87.646649491,60661
524086,0000X E Chicago ave,41.896685065999996,-87.627683859,60610
524182,082XX W GRACE ST,41.948483210999996,-87.833252918,60634
524515,009XX W 14TH ST,41.863500726,-87.65068143100001,60607
524637,038XX W Grand Ave,41.904880445,-87.72319306899999,60651
524804,019XX W EDDY ST,41.945958969,-87.67695608700001,60657
524805,013XX N Clybourn Ave,41.905905469000004,-87.642541094,60610
524821,032XX S INDIANA AVE,41.835696634,-87.62186278799999,60616
524832,098XX S WALLACE ST,41.715846686999996,-87.638250939,60643
524886,031XX E 81ST ST,41.748353547,-87.547213399,60617
524939,045XX W AGATITE AVE,41.961356774,-87.741582522,60641
524975,013XX W Jarvis Ave,42.016090852,-87.665736647,60626
525062,000XX S LOCKWOOD AVE,41.880039263,-87.75768639200001,60644
525079,060XX S MAYFIELD AVE,41.782526613,-87.76922899600001,60638
525121,044XX N Campbell AVE,41.962106629000004,-87.691155629,60625
525240,119XX S DOTY AVE E,41.677854916,-87.601241604,60628
525268,014XX W Lunt Ave,42.009109848,-87.666714805,60626
525730,0000X E 33RD ST,41.834695759,-87.62376366,60616
525767,115XX S BELL AVE,41.68367859,-87.67715384700001,60643
525806,006XX W 112TH ST,41.690593304000004,-87.637783286,60628
526022,043XX W 65TH ST,41.774924712,-87.73029207299999,60629
526167,076XX W RASCHER AVE,41.978803713000005,-87.817672115,60656
526384,037XX W 115TH ST,41.684058838,-87.714026465,60655
526425,056XX W FOSTER AVE,41.975680853,-87.768689798,60630
526557,014XX N Milwaukee ave,41.908790904,-87.67498579299999,60642
526600,087XX W EVELYN LN,41.97680645,-87.84477046399999,60656
526762,009XX N Winchester ave,41.898466863,-87.675903609,60622
527228,036XX W GRACE ST,41.950128497,-87.719309888,60618
527299,112XX S PERRY AVE,41.690270147,-87.62575583299999,60628
527354,023XX S MORGAN ST,41.850910708,-87.65124842200001,60607
527418,055XX N PIONEER AVE,41.979625514,-87.83158601299999,60656
527585,057XX S Maryland Ave,41.790707994,-87.604942346,60637
527900,029XX S LOCK ST,41.840430508000004,-87.661514125,60608
528252,069XX W 60TH ST,41.782898427,-87.79583753899999,60501
528404,063XX S OAK PARK AVE,41.776857465,-87.79100459899999,60638
